Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteLoad,ChronicLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself
2018-01-01,13,Yes,Mobility/Recovery,75,0,0,NA,NA,NA,NA,NA,NA,Absolutely
2018-01-01,15,No,NA,NA,NA,NA,NA,102.9,122.14,0.84,NA,NA,NA
2018-01-01,16,No,NA,NA,NA,NA,NA,223.6,507.46,0.44,NA,NA,NA
2018-01-01,17,No,NA,NA,NA,NA,NA,333.6,269.64,1.24,NA,NA,NA
2017-12-31,1,No,NA,NA,NA,NA,NA,307.9,393.75,0.78,NA,NA,NA
2017-12-31,2,No,NA,NA,NA,NA,NA,407.9,368.75,1.11,NA,NA,NA
2017-12-31,3,No,NA,NA,NA,NA,NA,285,421.07,0.68,NA,NA,Absolutely
2017-12-31,5,Yes,Conditioning,30,5,150,600,85.7,21.43,4,NA,NA,NA
2017-12-31,5,Yes,Strength,90,5,450,NA,NA,NA,NA,NA,NA,NA
2017-12-31,6,No,NA,NA,NA,NA,NA,484,437.61,1.11,NA,NA,NA
2017-12-31,7,No,NA,NA,NA,NA,NA,515,415.36,1.24,NA,NA,Absolutely
2017-12-31,9,Yes,Conditioning,50,8,400,400,283.3,447,0.63,NA,NA,NA
2017-12-31,10,Yes,Strength,90,4,360,360,278.6,371.96,0.75,NA,NA,NA
2017-12-31,10,Yes,Game,40,8,320,855,122.1,30.54,4,9,7,NA
2017-12-31,10,Yes,Game,30,4,120,NA,NA,NA,NA,9,7,NA
2017-12-31,10,Yes,Game,40,1,400,NA,NA,NA,NA,9,7,NA
2017-12-31,10,Yes,Mobility/Recovery,30,0,15,NA,NA,NA,NA,9,7,NA
2017-12-31,11,No,NA,NA,NA,NA,NA,592.1,549.21,1.08,NA,NA,Absolutely
2017-12-31,13,Yes,Mobility/Recovery,60,0,30,30,512.1,481.07,1.06,NA,NA,Absolutely
2017-12-31,16,No,NA,NA,NA,NA,NA,282.1,530.5,0.53,NA,NA,NA
2017-12-31,17,No,NA,NA,NA,NA,NA,333.6,269.64,1.24,NA,NA,NA
2017-12-30,1,Yes,Speed,45,3,135,895,307.9,417.86,0.74,NA,NA,NA
2017-12-30,1,Yes,Conditioning,25,4,100,NA,NA,NA,NA,NA,NA,NA
2017-12-30,1,Yes,Strength,120,5,600,NA,NA,NA,NA,NA,NA,NA
2017-12-30,1,Yes,Skills,30,2,60,NA,NA,NA,NA,NA,NA,NA
2017-12-30,2,Yes,Speed,40,5,200,1250,407.9,368.75,1.11,NA,NA,NA
2017-12-30,2,Yes,Conditioning,60,7,420,NA,NA,NA,NA,NA,NA,NA
2017-12-30,2,Yes,Strength,90,7,630,NA,NA,NA,NA,NA,NA,NA
2017-12-30,3,Yes,Speed,45,5,225,1125,285,421.07,0.68,8,8,Absolutely
2017-12-30,3,Yes,Skills,45,8,360,NA,NA,NA,NA,8,8,Absolutely
2017-12-30,3,Yes,Strength,90,6,540,NA,NA,NA,NA,8,8,Absolutely
2017-12-30,6,Yes,Speed,40,5,200,1550,484,437.61,1.11,8,8,NA
2017-12-30,6,Yes,Skills,90,7,630,NA,NA,NA,NA,8,8,NA
2017-12-30,6,Yes,Strength,90,8,720,NA,NA,NA,NA,8,8,NA
2017-12-30,7,Yes,Speed,35,5,175,1690,515,415.36,1.24,8,9,NA
2017-12-30,7,Yes,Conditioning,75,9,675,NA,NA,NA,NA,8,9,NA
2017-12-30,7,Yes,Strength,120,7,840,NA,NA,NA,NA,8,9,NA
2017-12-30,8,No,NA,NA,NA,NA,NA,98.6,335.36,0.29,NA,NA,Somewhat
2017-12-30,9,Yes,Conditioning,30,5,150,150,264.7,432.71,0.61,NA,NA,NA
2017-12-30,10,Yes,Speed,20,3,60,510,105,328.57,0.32,8,8,NA
2017-12-30,10,Yes,Conditioning,45,8,360,NA,NA,NA,NA,8,8,NA
2017-12-30,10,Yes,Strength,30,3,90,NA,NA,NA,NA,8,8,NA
2017-12-30,11,Yes,Speed,45,7,315,1905,592.1,549.21,1.08,9,10,Absolutely
2017-12-30,11,Yes,Skills,30,3,90,NA,NA,NA,NA,9,10,Absolutely
2017-12-30,11,Yes,Conditioning,60,9,540,NA,NA,NA,NA,9,10,Absolutely
2017-12-30,11,Yes,Strength,120,8,960,NA,NA,NA,NA,9,10,Absolutely
2017-12-30,13,Yes,Speed,45,6,270,1620,507.9,480,1.06,5,5,Somewhat
2017-12-30,13,Yes,Conditioning,60,9,540,NA,NA,NA,NA,5,5,Somewhat
2017-12-30,13,Yes,Strength,120,6,720,NA,NA,NA,NA,5,5,Somewhat
2017-12-30,13,Yes,Skills,30,3,90,NA,NA,NA,NA,5,5,Somewhat
2017-12-30,14,Yes,Speed,45,5,225,1335,467.1,405.54,1.15,6,8,NA
2017-12-30,14,Yes,Skills,60,8,480,NA,NA,NA,NA,6,8,NA
2017-12-30,14,Yes,Strength,90,7,630,NA,NA,NA,NA,6,8,NA
2017-12-30,16,Yes,Speed,45,3,135,1770,535,630.14,0.85,9,8,Absolutely
2017-12-30,16,Yes,Skills,75,9,675,NA,NA,NA,NA,9,8,Absolutely
2017-12-30,16,Yes,Strength,120,8,960,NA,NA,NA,NA,9,8,Absolutely
2017-12-30,17,Yes,Speed,40,3,120,1230,333.6,269.64,1.24,7,8,NA
2017-12-30,17,Yes,Conditioning,90,9,810,NA,NA,NA,NA,7,8,NA
2017-12-30,17,Yes,Strength,60,5,300,NA,NA,NA,NA,7,8,NA
2017-12-29,2,Yes,Skills,90,4,360,390,243.6,324.11,0.75,NA,NA,NA
2017-12-29,2,Yes,Mobility/Recovery,30,1,30,NA,NA,NA,NA,NA,NA,NA
2017-12-29,3,Yes,Skills,75,4,300,330,158.6,380.89,0.42,8,8,Absolutely
2017-12-29,3,Yes,Mobility/Recovery,30,1,30,NA,NA,NA,NA,8,8,Absolutely
2017-12-29,4,Yes,Skills,90,3,270,330,295.7,322.5,0.92,8,8,NA
2017-12-29,4,Yes,Mobility/Recovery,60,1,60,NA,NA,NA,NA,8,8,NA
2017-12-29,6,Yes,Skills,60,3,180,195,305.4,382.25,0.8,8,9,NA
2017-12-29,6,Yes,Mobility/Recovery,30,0,15,NA,NA,NA,NA,8,9,NA
2017-12-29,7,Yes,Skills,80,3,240,300,273.6,355,0.77,NA,NA,NA
2017-12-29,7,Yes,Mobility/Recovery,30,2,60,NA,NA,NA,NA,NA,NA,NA
2017-12-29,8,No,NA,NA,NA,NA,NA,124.3,335.36,0.37,NA,NA,Somewhat
2017-12-29,9,Yes,Strength,120,6,720,810,401.9,427.36,0.94,NA,NA,NA
2017-12-29,9,Yes,Speed,30,3,90,NA,NA,NA,NA,NA,NA,NA
2017-12-29,10,No,NA,NA,NA,NA,NA,57.9,310.36,0.19,NA,NA,NA
2017-12-29,11,Yes,Skills,80,3,240,375,320,481.18,0.67,8,9,Absolutely
2017-12-29,11,Yes,Mobility/Recovery,45,3,135,NA,NA,NA,NA,8,9,Absolutely
2017-12-29,13,Yes,Skills,90,3,270,270,335.7,422.14,0.8,7,7,NA
2017-12-29,13,Yes,Mobility/Recovery,30,0,0,NA,NA,NA,NA,7,7,NA
2017-12-29,13,Yes,Mobility/Recovery,90,0,0,NA,NA,NA,NA,7,7,NA
2017-12-29,14,Yes,Skills,90,3,270,300,276.4,357.86,0.77,7,7,NA
2017-12-29,14,Yes,Mobility/Recovery,30,1,30,NA,NA,NA,NA,7,7,NA
2017-12-29,16,Yes,Skills,90,3,270,630,344.3,566.93,0.61,8,7,NA
2017-12-29,16,Yes,Mobility/Recovery,30,2,60,NA,NA,NA,NA,8,7,NA
2017-12-29,16,Yes,Strength,75,4,300,NA,NA,NA,NA,8,7,NA
2017-12-29,17,Yes,Skills,70,2,140,160,157.9,225.71,0.7,8,9,NA
2017-12-29,17,Yes,Mobility/Recovery,40,0,20,NA,NA,NA,NA,8,9,NA
2017-12-28,1,Yes,Speed,45,3,135,495,260,385.89,0.67,NA,NA,NA
2017-12-28,1,Yes,Strength,90,4,360,NA,NA,NA,NA,NA,NA,NA
2017-12-28,2,Yes,Speed,40,5,200,945,235,310.18,0.76,NA,NA,NA
2017-12-28,2,Yes,Conditioning,30,7,210,NA,NA,NA,NA,NA,NA,NA
2017-12-28,2,Yes,Skills,45,3,135,NA,NA,NA,NA,NA,NA,NA
2017-12-28,2,Yes,Strength,80,5,400,NA,NA,NA,NA,NA,NA,NA
2017-12-28,3,Yes,Conditioning,30,5,150,390,132.9,369.11,0.36,8,8,Absolutely
2017-12-28,3,Yes,Strength,60,4,240,NA,NA,NA,NA,8,8,Absolutely
2017-12-28,4,Yes,Speed,45,4,180,1200,274.3,310.71,0.88,7,7,NA
2017-12-28,4,Yes,Conditioning,60,7,420,NA,NA,NA,NA,7,7,NA
2017-12-28,4,Yes,Strength,120,5,600,NA,NA,NA,NA,7,7,NA
2017-12-28,6,Yes,Skills,90,8,720,1530,302.6,375.29,0.81,7,8,NA
2017-12-28,6,Yes,Speed,40,4,160,NA,NA,NA,NA,7,8,NA
2017-12-28,6,Yes,Strength,90,5,450,NA,NA,NA,NA,7,8,NA
2017-12-28,6,Yes,Combat,40,5,200,NA,NA,NA,NA,7,8,NA
2017-12-28,7,Yes,Speed,40,4,160,1295,250,344.29,0.73,7,8,NA
2017-12-28,7,Yes,Skills,30,4,120,NA,NA,NA,NA,7,8,NA
2017-12-28,7,Yes,Conditioning,45,8,360,NA,NA,NA,NA,7,8,NA
2017-12-28,7,Yes,Strength,80,6,480,NA,NA,NA,NA,7,8,NA
2017-12-28,7,Yes,Combat,35,5,175,NA,NA,NA,NA,7,8,NA
2017-12-28,8,Yes,Speed,45,3,135,555,150,335.36,0.45,NA,NA,NA
2017-12-28,8,Yes,Skills,60,7,420,NA,NA,NA,NA,NA,NA,NA
2017-12-28,9,Yes,Conditioning,45,7,315,315,286.1,398.43,0.72,NA,NA,NA
2017-12-28,10,No,NA,NA,NA,NA,NA,57.9,310.36,0.19,NA,NA,NA
2017-12-28,11,Yes,Speed,50,4,200,1570,326.4,467.79,0.7,8,8,Absolutely
2017-12-28,11,Yes,Skills,45,4,180,NA,NA,NA,NA,8,8,Absolutely
2017-12-28,11,Yes,Conditioning,35,8,280,NA,NA,NA,NA,8,8,Absolutely
2017-12-28,11,Yes,Strength,90,7,630,NA,NA,NA,NA,8,8,Absolutely
2017-12-28,11,Yes,Combat,40,7,280,NA,NA,NA,NA,8,8,Absolutely
2017-12-28,12,Yes,Speed,30,3,90,850,164.3,184.64,0.89,8,8,NA
2017-12-28,12,Yes,Conditioning,60,5,300,NA,NA,NA,NA,8,8,NA
2017-12-28,12,Yes,Strength,90,4,360,NA,NA,NA,NA,8,8,NA
2017-12-28,12,Yes,Combat,20,5,100,NA,NA,NA,NA,8,8,NA
2017-12-28,13,Yes,Speed,45,5,225,1515,297.1,412.5,0.72,7,9,NA
2017-12-28,13,Yes,Skills,30,4,120,NA,NA,NA,NA,7,9,NA
2017-12-28,13,Yes,Conditioning,60,9,540,NA,NA,NA,NA,7,9,NA
2017-12-28,13,Yes,Strength,90,5,450,NA,NA,NA,NA,7,9,NA
2017-12-28,13,Yes,Combat,30,6,180,NA,NA,NA,NA,7,9,NA
2017-12-28,13,Yes,Mobility/Recovery,30,0,0,NA,NA,NA,NA,7,9,NA
2017-12-28,14,Yes,Speed,45,5,225,1305,246.4,347.14,0.71,6,7,NA
2017-12-28,14,Yes,Conditioning,60,6,360,NA,NA,NA,NA,6,7,NA
2017-12-28,14,Yes,Strength,120,6,720,NA,NA,NA,NA,6,7,NA
2017-12-28,15,Yes,Conditioning,20,2,40,720,102.9,142.86,0.72,8,8,Absolutely
2017-12-28,15,Yes,Skills,30,4,120,NA,NA,NA,NA,8,8,Absolutely
2017-12-28,15,Yes,Strength,80,4,320,NA,NA,NA,NA,8,8,Absolutely
2017-12-28,15,Yes,Combat,30,4,120,NA,NA,NA,NA,8,8,Absolutely
2017-12-28,15,Yes,Conditioning,20,6,120,NA,NA,NA,NA,8,8,Absolutely
2017-12-28,16,Yes,Speed,40,3,120,935,322.9,544.43,0.59,6,7,Somewhat
2017-12-28,16,Yes,Conditioning,60,8,480,NA,NA,NA,NA,6,7,Somewhat
2017-12-28,16,Yes,Strength,75,4,300,NA,NA,NA,NA,6,7,Somewhat
2017-12-28,16,Yes,Mobility/Recovery,35,1,35,NA,NA,NA,NA,6,7,Somewhat
2017-12-28,17,Yes,Speed,35,3,105,945,135,220,0.61,7,9,NA
2017-12-28,17,Yes,Conditioning,60,8,480,NA,NA,NA,NA,7,9,NA
2017-12-28,17,Yes,Strength,90,4,360,NA,NA,NA,NA,7,9,NA
2017-12-27,1,Yes,Speed,30,2,60,645,189.3,388.04,0.49,NA,NA,NA
2017-12-27,1,Yes,Conditioning,45,5,225,NA,NA,NA,NA,NA,NA,NA
2017-12-27,1,Yes,Strength,90,4,360,NA,NA,NA,NA,NA,NA,NA
2017-12-27,2,No,NA,NA,NA,NA,NA,100,276.43,0.36,NA,NA,Not at all
2017-12-27,3,No,NA,NA,NA,NA,NA,77.1,395.18,0.2,NA,NA,Absolutely
2017-12-27,6,No,NA,NA,NA,NA,NA,84,335.11,0.25,NA,NA,NA
2017-12-27,7,No,NA,NA,NA,NA,NA,65,336.61,0.19,NA,NA,Absolutely
2017-12-27,8,No,NA,NA,NA,NA,NA,70.7,364.11,0.19,NA,NA,NA
2017-12-27,8,No,NA,NA,NA,NA,NA,70.7,364.11,0.19,NA,NA,NA
2017-12-27,9,No,NA,NA,NA,NA,NA,379.7,410.21,0.93,NA,NA,NA
2017-12-27,10,No,NA,NA,NA,NA,NA,57.9,359.11,0.16,NA,NA,NA
2017-12-27,11,No,NA,NA,NA,NA,NA,102.1,436,0.23,NA,NA,Absolutely
2017-12-27,13,No,NA,NA,NA,NA,NA,80.7,381.79,0.21,NA,NA,Absolutely
2017-12-27,14,Yes,Conditioning,30,3,90,330,60,300.54,0.2,NA,NA,NA
2017-12-27,14,Yes,Strength,60,4,240,NA,NA,NA,NA,NA,NA,NA
2017-12-27,15,No,NA,NA,NA,NA,NA,NA,154.29,NA,NA,NA,NA
2017-12-27,16,No,NA,NA,NA,NA,NA,NA,525.32,NA,NA,NA,Absolutely
2017-12-26,1,Yes,Conditioning,40,3,120,120,269.3,406.07,0.66,NA,NA,NA
2017-12-26,2,Yes,Conditioning,45,6,270,270,100,283.07,0.35,NA,NA,NA
2017-12-26,3,Yes,Conditioning,30,5,150,150,180,437.32,0.41,8,8,Absolutely
2017-12-26,4,Yes,Conditioning,45,4,180,180,184.3,290.43,0.63,NA,NA,Absolutely
2017-12-26,6,Yes,Conditioning,35,3,105,113,174,361.21,0.48,NA,NA,NA
2017-12-26,6,Yes,Mobility/Recovery,15,0,8,NA,NA,NA,NA,NA,NA,NA
2017-12-26,7,Yes,Conditioning,35,4,140,320,135.7,366.04,0.37,NA,NA,NA
2017-12-26,7,Yes,Strength,45,4,180,NA,NA,NA,NA,NA,NA,NA
2017-12-26,8,Yes,Conditioning,45,3,135,135,135,394.04,0.34,NA,NA,NA
2017-12-26,9,Yes,Conditioning,50,6,300,308,551.1,429.11,1.28,NA,NA,NA
2017-12-26,9,Yes,Mobility/Recovery,15,0,8,NA,NA,NA,NA,NA,NA,NA
2017-12-26,10,Yes,Conditioning,30,3,90,225,156.4,359.11,0.44,NA,NA,NA
2017-12-26,10,Yes,Strength,45,3,135,NA,NA,NA,NA,NA,NA,NA
2017-12-26,11,Yes,Conditioning,45,5,225,295,256.4,464.14,0.55,10,10,Absolutely
2017-12-26,11,Yes,Mobility/Recovery,35,2,70,NA,NA,NA,NA,10,10,Absolutely
2017-12-26,12,No,NA,NA,NA,NA,NA,98.6,180.89,0.55,NA,NA,NA
2017-12-26,13,Yes,Conditioning,30,5,150,150,179.3,403.82,0.44,NA,NA,Absolutely
2017-12-26,16,Yes,Speed,30,3,90,410,380,605.32,0.63,NA,NA,NA
2017-12-26,16,Yes,Strength,80,4,320,NA,NA,NA,NA,NA,NA,NA
2017-12-25,1,No,NA,NA,NA,NA,NA,252.1,401.79,0.63,NA,NA,NA
2017-12-25,2,No,NA,NA,NA,NA,NA,232.9,286.29,0.81,NA,NA,NA
2017-12-25,3,No,NA,NA,NA,NA,NA,297.9,444.82,0.67,NA,NA,Absolutely
2017-12-25,5,No,NA,NA,NA,NA,NA,104.3,215.57,0.48,NA,NA,NA
2017-12-25,7,No,NA,NA,NA,NA,NA,225,368,0.61,NA,NA,Absolutely
2017-12-25,8,No,NA,NA,NA,NA,NA,218.6,397.79,0.55,NA,NA,NA
2017-12-25,9,Yes,Conditioning,45,6,270,270,565.4,428.82,1.32,NA,NA,NA
2017-12-25,10,No,NA,NA,NA,NA,NA,237.9,359.64,0.66,NA,NA,Absolutely
2017-12-25,11,No,NA,NA,NA,NA,NA,402.9,475.57,0.85,NA,NA,Absolutely
2017-12-25,12,Yes,Conditioning,30,3,90,90,98.6,187.32,0.53,7,7,NA
2017-12-25,13,No,NA,NA,NA,NA,NA,320.7,417.75,0.77,NA,NA,Absolutely
2017-12-25,16,No,NA,NA,NA,NA,NA,334.3,569.25,0.59,NA,NA,NA
2017-12-24,1,Yes,Speed,30,3,90,560,380.7,425.54,0.89,NA,NA,NA
2017-12-24,1,Yes,Conditioning,40,5,200,NA,NA,NA,NA,NA,NA,NA
2017-12-24,1,Yes,Strength,90,3,270,NA,NA,NA,NA,NA,NA,NA
2017-12-24,1,No,NA,NA,NA,NA,NA,300.7,405.54,0.74,NA,NA,NA
2017-12-24,2,Yes,Mobility/Recovery,50,2,100,100,232.9,286.29,0.81,NA,NA,NA
2017-12-24,3,Yes,Strength,60,4,240,240,297.9,444.82,0.67,8,8,Absolutely
2017-12-24,4,Yes,Strength,60,3,180,180,265.7,284,0.94,8,8,Absolutely
2017-12-24,4,Yes,Strength,60,3,180,180,240,277.57,0.86,NA,NA,Absolutely
2017-12-24,6,Yes,Strength,60,5,300,300,283.6,365.75,0.78,NA,NA,NA
2017-12-24,7,No,NA,NA,NA,NA,NA,225,368,0.61,NA,NA,Absolutely
2017-12-24,8,Yes,Strength,60,3,180,180,218.6,397.79,0.55,NA,NA,NA
2017-12-24,9,Yes,Strength,110,1,1100,1110,559,419.18,1.33,NA,NA,NA
2017-12-24,9,Yes,Mobility/Recovery,20,0,10,NA,NA,NA,NA,NA,NA,NA
2017-12-24,10,Yes,Conditioning,60,3,180,180,237.9,359.64,0.66,NA,NA,NA
2017-12-24,11,No,NA,NA,NA,NA,NA,402.9,476.64,0.85,NA,NA,Absolutely
2017-12-24,12,Yes,Strength,40,3,120,120,85.7,184.11,0.47,7,7,NA
2017-12-24,13,Yes,Conditioning,23,5,115,415,320.7,417.75,0.77,NA,NA,Absolutely
2017-12-24,13,Yes,Strength,60,5,300,NA,NA,NA,NA,NA,NA,Absolutely
2017-12-24,16,Yes,Conditioning,45,7,315,435,465,626.04,0.74,NA,NA,NA
2017-12-24,16,Yes,Strength,60,2,120,NA,NA,NA,NA,NA,NA,NA
2017-12-23,2,Yes,Conditioning,30,5,150,330,325.7,295.93,1.1,NA,NA,NA
2017-12-23,2,Yes,Strength,45,4,180,NA,NA,NA,NA,NA,NA,NA
2017-12-23,3,Yes,Conditioning,30,5,150,150,437.1,455.54,0.96,8,8,Absolutely
2017-12-23,4,Yes,Conditioning,45,4,180,180,323.6,281.86,1.15,NA,NA,Absolutely
2017-12-23,6,Yes,Conditioning,35,5,175,175,370.7,365.75,1.01,NA,NA,NA
2017-12-23,7,Yes,Conditioning,45,3,135,135,360,376.57,0.96,NA,NA,NA
2017-12-23,8,Yes,Conditioning,60,3,180,180,334.3,397.79,0.84,NA,NA,NA
2017-12-23,9,No,NA,NA,NA,NA,NA,579,390.25,1.48,NA,NA,NA
2017-12-23,11,Yes,Conditioning,45,4,180,420,585.7,498.07,1.18,10,10,Absolutely
2017-12-23,11,Yes,Strength,60,4,240,NA,NA,NA,NA,10,10,Absolutely
2017-12-23,12,Yes,Conditioning,30,3,90,90,154.3,179.82,0.86,7,7,NA
2017-12-23,13,No,NA,NA,NA,NA,NA,402.9,419,0.96,NA,NA,Absolutely
2017-12-23,14,Yes,Conditioning,30,3,90,90,345,311.79,1.11,NA,NA,NA
2017-12-23,16,Yes,Speed,40,3,120,480,552.1,618,0.89,NA,NA,NA
2017-12-23,16,Yes,Strength,90,4,360,NA,NA,NA,NA,NA,NA,NA
2017-12-22,2,No,NA,NA,NA,NA,NA,278.6,294.86,0.94,NA,NA,NA
2017-12-22,3,No,NA,NA,NA,NA,NA,415.7,469.46,0.89,NA,NA,Absolutely
2017-12-22,5,No,NA,NA,NA,NA,NA,336.9,258.79,1.3,NA,NA,NA
2017-12-22,7,No,NA,NA,NA,NA,NA,340.7,382.46,0.89,NA,NA,Absolutely
2017-12-22,8,No,NA,NA,NA,NA,NA,308.6,404.21,0.76,NA,NA,NA
2017-12-22,9,Yes,Strength,120,6,720,970,579,398.82,1.45,NA,NA,NA
2017-12-22,9,Yes,Conditioning,50,5,250,NA,NA,NA,NA,NA,NA,NA
2017-12-22,11,No,NA,NA,NA,NA,NA,525.7,504.32,1.04,NA,NA,Absolutely
2017-12-22,12,No,NA,NA,NA,NA,NA,141.4,186.25,0.76,NA,NA,NA
2017-12-22,13,No,NA,NA,NA,NA,NA,304.3,409.36,0.74,NA,NA,Absolutely
2017-12-22,16,No,NA,NA,NA,NA,NA,292.9,553.18,0.53,NA,NA,NA
2017-12-22,17,No,NA,NA,NA,NA,NA,162.1,271.14,0.6,NA,NA,NA
2017-12-21,1,Yes,Speed,45,2,90,1205,300.7,434.82,0.69,NA,NA,NA
2017-12-21,1,Yes,Conditioning,35,9,315,NA,NA,NA,NA,NA,NA,NA
2017-12-21,1,Yes,Strength,160,5,800,NA,NA,NA,NA,NA,NA,NA
2017-12-21,3,Yes,Speed,30,4,120,720,415.7,477.86,0.87,8,8,Absolutely
2017-12-21,3,Yes,Skills,60,5,300,NA,NA,NA,NA,8,8,Absolutely
2017-12-21,3,Yes,Strength,60,5,300,NA,NA,NA,NA,8,8,Absolutely
2017-12-21,4,Yes,Speed,30,3,90,570,297.9,301.14,0.99,8,8,NA
2017-12-21,4,Yes,Skills,60,4,240,NA,NA,NA,NA,8,8,NA
2017-12-21,4,Yes,Strength,60,4,240,NA,NA,NA,NA,8,8,NA
2017-12-21,5,Yes,Conditioning,30,5,150,730,336.9,258.79,1.3,9,10,Absolutely
2017-12-21,5,Yes,Skills,20,2,40,NA,NA,NA,NA,9,10,Absolutely
2017-12-21,5,Yes,Speed,30,3,90,NA,NA,NA,NA,9,10,Absolutely
2017-12-21,5,Yes,Strength,90,5,450,NA,NA,NA,NA,9,10,Absolutely
2017-12-21,6,Yes,Speed,30,3,90,630,345.7,388.43,0.89,8,8,NA
2017-12-21,6,Yes,Skills,60,5,300,NA,NA,NA,NA,8,8,NA
2017-12-21,6,Yes,Strength,60,4,240,NA,NA,NA,NA,8,8,NA
2017-12-21,7,Yes,Speed,30,3,90,495,340.7,388.89,0.88,8,NA,NA
2017-12-21,7,Yes,Skills,60,3,180,NA,NA,NA,NA,8,NA,NA
2017-12-21,7,Yes,Strength,45,5,225,NA,NA,NA,NA,8,NA,NA
2017-12-21,8,Yes,Speed,45,2,90,450,308.6,410.64,0.75,NA,NA,NA
2017-12-21,8,Yes,Skills,60,3,180,NA,NA,NA,NA,NA,NA,NA
2017-12-21,8,Yes,Strength,60,3,180,NA,NA,NA,NA,NA,NA,NA
2017-12-21,9,Yes,Speed,40,3,120,1200,440.4,369.89,1.19,NA,0,NA
2017-12-21,9,Yes,Conditioning,45,1,450,NA,NA,NA,NA,NA,0,NA
2017-12-21,9,Yes,Strength,105,6,630,NA,NA,NA,NA,NA,0,NA
2017-12-21,10,Yes,Speed,30,5,150,690,355.7,375,0.95,NA,NA,NA
2017-12-21,10,Yes,Skills,60,4,240,NA,NA,NA,NA,NA,NA,NA
2017-12-21,10,Yes,Strength,60,5,300,NA,NA,NA,NA,NA,NA,NA
2017-12-21,11,Yes,Speed,60,4,240,1080,525.7,512.36,1.03,8,7,Absolutely
2017-12-21,11,Yes,Skills,60,6,360,NA,NA,NA,NA,8,7,Absolutely
2017-12-21,11,Yes,Strength,60,8,480,NA,NA,NA,NA,8,7,Absolutely
2017-12-21,12,Yes,Speed,30,1,30,390,141.4,190.54,0.74,7,7,NA
2017-12-21,12,Yes,Skills,60,3,180,NA,NA,NA,NA,7,7,NA
2017-12-21,12,Yes,Strength,60,3,180,NA,NA,NA,NA,7,7,NA
2017-12-21,13,Yes,Speed,30,3,90,690,402.9,443.64,0.91,9,9,NA
2017-12-21,13,Yes,Skills,60,5,300,NA,NA,NA,NA,9,9,NA
2017-12-21,13,Yes,Strength,60,5,300,NA,NA,NA,NA,9,9,NA
2017-12-21,14,Yes,Speed,30,2,60,600,332.1,308.57,1.08,8,8,NA
2017-12-21,14,Yes,Skills,60,4,240,NA,NA,NA,NA,8,8,NA
2017-12-21,14,Yes,Strength,60,5,300,NA,NA,NA,NA,8,8,NA
2017-12-21,16,Yes,Speed,45,3,135,1335,483.6,600.86,0.8,8,7,NA
2017-12-21,16,Yes,Skills,60,4,240,NA,NA,NA,NA,8,7,NA
2017-12-21,16,Yes,Strength,120,8,960,NA,NA,NA,NA,8,7,NA
2017-12-21,17,Yes,Speed,20,1,20,320,162.1,276.5,0.59,8,9,NA
2017-12-21,17,Yes,Skills,60,3,180,NA,NA,NA,NA,8,9,NA
2017-12-21,17,Yes,Strength,40,3,120,NA,NA,NA,NA,8,9,NA
2017-12-20,1,No,NA,NA,NA,NA,NA,252.9,412.14,0.61,NA,NA,NA
2017-12-20,2,Yes,Skills,60,5,300,1200,278.6,303.43,0.92,NA,NA,NA
2017-12-20,2,Yes,Conditioning,60,9,540,NA,NA,NA,NA,NA,NA,NA
2017-12-20,2,Yes,Strength,60,6,360,NA,NA,NA,NA,NA,NA,NA
2017-12-20,3,Yes,Skills,75,5,375,975,495,452.14,1.09,8,8,Absolutely
2017-12-20,3,Yes,Strength,60,5,300,NA,NA,NA,NA,8,8,Absolutely
2017-12-20,3,Yes,Conditioning,30,1,300,NA,NA,NA,NA,8,8,Absolutely
2017-12-20,4,Yes,Skills,60,5,300,750,396.4,280.79,1.41,8,8,Absolutely
2017-12-20,4,Yes,Strength,60,3,180,NA,NA,NA,NA,8,8,Absolutely
2017-12-20,4,Yes,Conditioning,45,6,270,NA,NA,NA,NA,8,8,Absolutely
2017-12-20,6,Yes,Skills,60,5,300,880,490,365.93,1.34,8,8,NA
2017-12-20,6,Yes,Strength,60,3,180,NA,NA,NA,NA,8,8,NA
2017-12-20,6,Yes,Conditioning,50,8,400,NA,NA,NA,NA,8,8,NA
2017-12-20,7,Yes,Skills,60,4,240,945,483.6,371.21,1.3,9,9,NA
2017-12-20,7,Yes,Strength,60,5,300,NA,NA,NA,NA,9,9,NA
2017-12-20,7,Yes,Conditioning,45,9,405,NA,NA,NA,NA,9,9,NA
2017-12-20,8,Yes,Skills,60,4,240,720,456.4,394.57,1.16,NA,NA,NA
2017-12-20,8,Yes,Strength,60,3,180,NA,NA,NA,NA,NA,NA,NA
2017-12-20,8,Yes,Conditioning,60,5,300,NA,NA,NA,NA,NA,NA,NA
2017-12-20,9,Yes,Strength,80,5,400,408,442.6,327.04,1.35,NA,NA,NA
2017-12-20,9,Yes,Mobility/Recovery,15,0,8,NA,NA,NA,NA,NA,NA,NA
2017-12-20,10,Yes,Skills,85,3,255,795,448.6,350.36,1.28,8,8,NA
2017-12-20,10,Yes,Strength,45,4,180,NA,NA,NA,NA,8,8,NA
2017-12-20,10,Yes,Conditioning,45,8,360,NA,NA,NA,NA,8,8,NA
